hash,horario_primeira_aparicao,horario_ultima_aparicao,posicao_inicial,posicao_final,id_imagem,numero_camera
550d202d,2025-08-20 14:33:04,2025-08-20 14:33:36,"(494,443)","(67,438)",img_534,45
550d202d,2025-08-20 14:33:50,2025-08-20 14:34:22,"(198,4)","(297,81)",img_647,46
550d202d,2025-08-20 14:34:33,2025-08-20 14:35:05,"(303,128)","(196,334)",img_419,47
68904076,2025-08-20 14:08:00,2025-08-20 14:08:22,"(447,129)","(437,431)",img_140,1
68904076,2025-08-20 14:08:27,2025-08-20 14:08:49,"(123,109)","(313,159)",img_123,2
68904076,2025-08-20 14:09:03,2025-08-20 14:09:25,"(7,190)","(1,86)",img_766,3
68904076,2025-08-20 14:09:39,2025-08-20 14:10:01,"(464,325)","(458,51)",img_259,4
68904076,2025-08-20 14:10:06,2025-08-20 14:10:28,"(92,86)","(92,255)",img_187,5
68904076,2025-08-20 14:10:34,2025-08-20 14:10:56,"(41,396)","(252,431)",img_891,6
68904076,2025-08-20 14:11:07,2025-08-20 14:11:29,"(158,195)","(224,423)",img_191,7
68904076,2025-08-20 14:11:35,2025-08-20 14:11:57,"(458,409)","(192,15)",img_608,8
68904076,2025-08-20 14:12:12,2025-08-20 14:12:34,"(60,16)","(388,353)",img_755,9
68904076,2025-08-20 14:12:47,2025-08-20 14:13:09,"(452,136)","(316,54)",img_462,10
68904076,2025-08-20 14:13:15,2025-08-20 14:13:37,"(101,284)","(255,156)",img_414,11
68904076,2025-08-20 14:13:47,2025-08-20 14:14:09,"(1,258)","(431,113)",img_101,12
68904076,2025-08-20 14:14:22,2025-08-20 14:14:44,"(389,370)","(206,321)",img_241,13
68904076,2025-08-20 14:14:50,2025-08-20 14:15:12,"(172,229)","(6,355)",img_148,14
68904076,2025-08-20 14:15:26,2025-08-20 14:15:48,"(237,467)","(431,428)",img_351,15
68904076,2025-08-20 14:15:54,2025-08-20 14:16:16,"(407,48)","(237,181)",img_981,16
68904076,2025-08-20 14:16:25,2025-08-20 14:16:47,"(402,188)","(55,234)",img_561,17
68904076,2025-08-20 14:17:00,2025-08-20 14:17:22,"(206,143)","(418,482)",img_231,18
68904076,2025-08-20 14:17:35,2025-08-20 14:17:57,"(474,413)","(429,273)",img_841,19
68904076,2025-08-20 14:18:02,2025-08-20 14:18:24,"(327,17)","(19,289)",img_428,20
68904076,2025-08-20 14:18:34,2025-08-20 14:18:56,"(412,284)","(13,223)",img_530,21
68904076,2025-08-20 14:19:02,2025-08-20 14:19:24,"(278,448)","(393,407)",img_465,22
68904076,2025-08-20 14:19:39,2025-08-20 14:20:01,"(339,29)","(156,331)",img_129,23
68904076,2025-08-20 14:20:10,2025-08-20 14:20:32,"(472,108)","(126,313)",img_984,24
68904076,2025-08-20 14:20:46,2025-08-20 14:21:08,"(329,304)","(53,308)",img_613,25
68904076,2025-08-20 14:21:20,2025-08-20 14:21:42,"(145,68)","(40,216)",img_725,26
68904076,2025-08-20 14:21:55,2025-08-20 14:22:17,"(270,234)","(276,389)",img_455,27
68904076,2025-08-20 14:22:29,2025-08-20 14:22:51,"(29,298)","(162,463)",img_940,28
68904076,2025-08-20 14:22:57,2025-08-20 14:23:19,"(319,456)","(468,368)",img_207,29
68904076,2025-08-20 14:23:34,2025-08-20 14:23:56,"(463,394)","(452,243)",img_889,30
68904076,2025-08-20 14:24:03,2025-08-20 14:24:25,"(235,293)","(226,127)",img_695,31
68904076,2025-08-20 14:24:30,2025-08-20 14:24:52,"(190,31)","(401,368)",img_424,32
68904076,2025-08-20 14:24:59,2025-08-20 14:25:21,"(146,431)","(337,209)",img_655,33
68904076,2025-08-20 14:25:33,2025-08-20 14:25:55,"(385,500)","(77,367)",img_271,34
68904076,2025-08-20 14:26:10,2025-08-20 14:26:32,"(119,121)","(391,371)",img_521,35
68904076,2025-08-20 14:26:47,2025-08-20 14:27:09,"(354,19)","(195,428)",img_278,36
68904076,2025-08-20 14:27:23,2025-08-20 14:27:45,"(414,496)","(467,431)",img_383,37
68904076,2025-08-20 14:27:56,2025-08-20 14:28:18,"(126,57)","(497,118)",img_431,38
68904076,2025-08-20 14:28:25,2025-08-20 14:28:47,"(368,420)","(440,156)",img_184,39
68904076,2025-08-20 14:28:52,2025-08-20 14:29:14,"(105,320)","(388,55)",img_210,40
68904076,2025-08-20 14:29:19,2025-08-20 14:29:41,"(15,133)","(450,437)",img_892,41
68904076,2025-08-20 14:29:50,2025-08-20 14:30:12,"(441,263)","(412,353)",img_920,42
68904076,2025-08-20 14:30:18,2025-08-20 14:30:40,"(308,476)","(266,30)",img_754,43
68904076,2025-08-20 14:30:49,2025-08-20 14:31:11,"(403,410)","(242,372)",img_809,44
68904076,2025-08-20 14:31:18,2025-08-20 14:31:40,"(338,398)","(486,472)",img_888,45
68904076,2025-08-20 14:31:49,2025-08-20 14:32:11,"(297,57)","(357,256)",img_447,46
68904076,2025-08-20 14:32:23,2025-08-20 14:32:45,"(403,302)","(95,27)",img_635,47
317a8e67,2025-08-20 14:06:00,2025-08-20 14:06:33,"(351,382)","(423,315)",img_558,1
317a8e67,2025-08-20 14:06:48,2025-08-20 14:07:21,"(17,139)","(328,192)",img_684,2
317a8e67,2025-08-20 14:07:36,2025-08-20 14:08:09,"(487,173)","(237,311)",img_635,3
317a8e67,2025-08-20 14:08:21,2025-08-20 14:08:54,"(436,446)","(95,464)",img_549,4
317a8e67,2025-08-20 14:09:00,2025-08-20 14:09:33,"(281,191)","(45,259)",img_251,5
317a8e67,2025-08-20 14:09:43,2025-08-20 14:10:16,"(204,271)","(51,194)",img_989,6
317a8e67,2025-08-20 14:10:27,2025-08-20 14:11:00,"(328,64)","(458,226)",img_977,7
317a8e67,2025-08-20 14:11:08,2025-08-20 14:11:41,"(4,270)","(251,182)",img_355,8
317a8e67,2025-08-20 14:11:51,2025-08-20 14:12:24,"(394,232)","(273,238)",img_597,9
317a8e67,2025-08-20 14:12:36,2025-08-20 14:13:09,"(38,256)","(337,459)",img_186,10
317a8e67,2025-08-20 14:13:15,2025-08-20 14:13:48,"(375,106)","(153,7)",img_717,11
317a8e67,2025-08-20 14:13:58,2025-08-20 14:14:31,"(136,5)","(306,432)",img_833,12
317a8e67,2025-08-20 14:14:38,2025-08-20 14:15:11,"(291,26)","(430,344)",img_923,13
317a8e67,2025-08-20 14:15:18,2025-08-20 14:15:51,"(133,483)","(258,221)",img_249,14
317a8e67,2025-08-20 14:15:57,2025-08-20 14:16:30,"(124,106)","(20,122)",img_334,15
317a8e67,2025-08-20 14:16:43,2025-08-20 14:17:16,"(354,149)","(190,109)",img_848,16
317a8e67,2025-08-20 14:17:22,2025-08-20 14:17:55,"(391,205)","(378,246)",img_194,17
317a8e67,2025-08-20 14:18:02,2025-08-20 14:18:35,"(38,476)","(210,143)",img_862,18
317a8e67,2025-08-20 14:18:45,2025-08-20 14:19:18,"(401,366)","(116,128)",img_547,19
317a8e67,2025-08-20 14:19:26,2025-08-20 14:19:59,"(287,274)","(360,421)",img_571,20
317a8e67,2025-08-20 14:20:08,2025-08-20 14:20:41,"(152,31)","(88,423)",img_853,21
317a8e67,2025-08-20 14:20:54,2025-08-20 14:21:27,"(11,489)","(465,366)",img_397,22
317a8e67,2025-08-20 14:21:37,2025-08-20 14:22:10,"(473,73)","(433,16)",img_474,23
317a8e67,2025-08-20 14:22:16,2025-08-20 14:22:49,"(203,185)","(215,68)",img_202,24
317a8e67,2025-08-20 14:23:00,2025-08-20 14:23:33,"(234,38)","(487,106)",img_579,25
317a8e67,2025-08-20 14:23:42,2025-08-20 14:24:15,"(357,183)","(348,421)",img_723,26
317a8e67,2025-08-20 14:24:23,2025-08-20 14:24:56,"(410,292)","(459,386)",img_316,27
317a8e67,2025-08-20 14:25:06,2025-08-20 14:25:39,"(481,298)","(144,232)",img_238,28
317a8e67,2025-08-20 14:25:53,2025-08-20 14:26:26,"(120,171)","(258,364)",img_800,29
317a8e67,2025-08-20 14:26:36,2025-08-20 14:27:09,"(338,126)","(297,473)",img_803,30
317a8e67,2025-08-20 14:27:18,2025-08-20 14:27:51,"(413,443)","(251,286)",img_539,31
317a8e67,2025-08-20 14:27:58,2025-08-20 14:28:31,"(203,276)","(495,343)",img_599,32
317a8e67,2025-08-20 14:28:43,2025-08-20 14:29:16,"(278,145)","(350,235)",img_766,33
317a8e67,2025-08-20 14:29:29,2025-08-20 14:30:02,"(137,460)","(372,249)",img_531,34
317a8e67,2025-08-20 14:30:08,2025-08-20 14:30:41,"(22,33)","(344,349)",img_614,35
317a8e67,2025-08-20 14:30:53,2025-08-20 14:31:26,"(331,225)","(136,485)",img_768,36
317a8e67,2025-08-20 14:31:40,2025-08-20 14:32:13,"(219,227)","(482,93)",img_935,37
317a8e67,2025-08-20 14:32:26,2025-08-20 14:32:59,"(185,247)","(391,376)",img_916,38
317a8e67,2025-08-20 14:33:11,2025-08-20 14:33:44,"(79,224)","(196,83)",img_204,39
317a8e67,2025-08-20 14:33:54,2025-08-20 14:34:27,"(101,470)","(93,351)",img_749,40
317a8e67,2025-08-20 14:34:41,2025-08-20 14:35:14,"(469,374)","(21,8)",img_811,41
317a8e67,2025-08-20 14:35:23,2025-08-20 14:35:56,"(356,389)","(30,2)",img_855,42
317a8e67,2025-08-20 14:36:06,2025-08-20 14:36:39,"(491,121)","(34,20)",img_373,43
317a8e67,2025-08-20 14:36:49,2025-08-20 14:37:22,"(452,136)","(308,346)",img_540,44
317a8e67,2025-08-20 14:37:27,2025-08-20 14:38:00,"(91,241)","(423,443)",img_535,45
317a8e67,2025-08-20 14:38:12,2025-08-20 14:38:45,"(154,164)","(194,207)",img_990,46
317a8e67,2025-08-20 14:38:54,2025-08-20 14:39:27,"(462,252)","(336,379)",img_478,47
3835590f,2025-08-20 14:06:00,2025-08-20 14:06:25,"(223,176)","(228,148)",img_291,1
3835590f,2025-08-20 14:06:34,2025-08-20 14:06:59,"(479,355)","(330,271)",img_695,2
3835590f,2025-08-20 14:07:05,2025-08-20 14:07:30,"(73,70)","(373,289)",img_637,3
3835590f,2025-08-20 14:07:41,2025-08-20 14:08:06,"(187,456)","(174,476)",img_559,4
3835590f,2025-08-20 14:08:18,2025-08-20 14:08:43,"(389,410)","(228,255)",img_629,5
3835590f,2025-08-20 14:08:53,2025-08-20 14:09:18,"(407,60)","(223,38)",img_794,6
3835590f,2025-08-20 14:09:23,2025-08-20 14:09:48,"(160,108)","(387,500)",img_524,7
3835590f,2025-08-20 14:10:02,2025-08-20 14:10:27,"(454,403)","(272,165)",img_968,8
3835590f,2025-08-20 14:10:34,2025-08-20 14:10:59,"(265,445)","(335,107)",img_812,9
3835590f,2025-08-20 14:11:07,2025-08-20 14:11:32,"(399,5)","(458,354)",img_632,10
3835590f,2025-08-20 14:11:47,2025-08-20 14:12:12,"(393,76)","(179,61)",img_223,11
3835590f,2025-08-20 14:12:19,2025-08-20 14:12:44,"(228,25)","(171,430)",img_787,12
3835590f,2025-08-20 14:12:52,2025-08-20 14:13:17,"(200,266)","(355,356)",img_786,13
3835590f,2025-08-20 14:13:30,2025-08-20 14:13:55,"(220,95)","(473,190)",img_372,14
3835590f,2025-08-20 14:14:07,2025-08-20 14:14:32,"(318,421)","(55,477)",img_717,15
3835590f,2025-08-20 14:14:43,2025-08-20 14:15:08,"(321,262)","(31,394)",img_680,16
3835590f,2025-08-20 14:15:18,2025-08-20 14:15:43,"(359,387)","(411,286)",img_293,17
3835590f,2025-08-20 14:15:52,2025-08-20 14:16:17,"(176,110)","(217,40)",img_278,18
3835590f,2025-08-20 14:16:24,2025-08-20 14:16:49,"(388,163)","(9,441)",img_807,19
3835590f,2025-08-20 14:16:58,2025-08-20 14:17:23,"(17,60)","(72,369)",img_276,20
3835590f,2025-08-20 14:17:30,2025-08-20 14:17:55,"(281,407)","(184,81)",img_189,21
3835590f,2025-08-20 14:18:10,2025-08-20 14:18:35,"(263,330)","(308,435)",img_145,22
3835590f,2025-08-20 14:18:50,2025-08-20 14:19:15,"(337,234)","(106,359)",img_702,23
3835590f,2025-08-20 14:19:28,2025-08-20 14:19:53,"(219,499)","(115,234)",img_513,24
3835590f,2025-08-20 14:19:58,2025-08-20 14:20:23,"(258,31)","(450,57)",img_289,25
3835590f,2025-08-20 14:20:34,2025-08-20 14:20:59,"(432,443)","(166,57)",img_745,26
3835590f,2025-08-20 14:21:06,2025-08-20 14:21:31,"(234,490)","(26,312)",img_831,27
3835590f,2025-08-20 14:21:39,2025-08-20 14:22:04,"(154,13)","(393,435)",img_861,28
3835590f,2025-08-20 14:22:13,2025-08-20 14:22:38,"(198,418)","(312,194)",img_912,29
3835590f,2025-08-20 14:22:53,2025-08-20 14:23:18,"(330,88)","(299,242)",img_473,30
3835590f,2025-08-20 14:23:30,2025-08-20 14:23:55,"(163,352)","(172,475)",img_719,31
3835590f,2025-08-20 14:24:04,2025-08-20 14:24:29,"(148,487)","(66,185)",img_769,32
3835590f,2025-08-20 14:24:35,2025-08-20 14:25:00,"(289,217)","(497,286)",img_240,33
3835590f,2025-08-20 14:25:05,2025-08-20 14:25:30,"(54,423)","(249,135)",img_388,34
3835590f,2025-08-20 14:25:42,2025-08-20 14:26:07,"(102,91)","(383,462)",img_987,35
3835590f,2025-08-20 14:26:22,2025-08-20 14:26:47,"(161,218)","(307,207)",img_711,36
3835590f,2025-08-20 14:26:53,2025-08-20 14:27:18,"(213,230)","(319,101)",img_669,37
3835590f,2025-08-20 14:27:31,2025-08-20 14:27:56,"(214,360)","(147,285)",img_131,38
3835590f,2025-08-20 14:28:10,2025-08-20 14:28:35,"(215,63)","(176,432)",img_542,39
3835590f,2025-08-20 14:28:44,2025-08-20 14:29:09,"(11,257)","(271,88)",img_740,40
3835590f,2025-08-20 14:29:21,2025-08-20 14:29:46,"(92,291)","(340,70)",img_420,41
3835590f,2025-08-20 14:29:56,2025-08-20 14:30:21,"(17,462)","(115,77)",img_925,42
3835590f,2025-08-20 14:30:34,2025-08-20 14:30:59,"(450,230)","(28,47)",img_351,43
3835590f,2025-08-20 14:31:05,2025-08-20 14:31:30,"(446,370)","(492,103)",img_670,44
3835590f,2025-08-20 14:31:41,2025-08-20 14:32:06,"(68,114)","(189,121)",img_504,45
3835590f,2025-08-20 14:32:14,2025-08-20 14:32:39,"(8,10)","(236,52)",img_780,46
3835590f,2025-08-20 14:32:51,2025-08-20 14:33:16,"(182,209)","(79,205)",img_796,47
e28f0d7c,2025-08-20 14:08:00,2025-08-20 14:08:21,"(426,0)","(498,464)",img_787,1
e28f0d7c,2025-08-20 14:08:26,2025-08-20 14:08:47,"(463,215)","(188,427)",img_193,2
e28f0d7c,2025-08-20 14:08:52,2025-08-20 14:09:13,"(135,130)","(413,36)",img_903,3
e28f0d7c,2025-08-20 14:09:26,2025-08-20 14:09:47,"(70,315)","(93,367)",img_124,4
e28f0d7c,2025-08-20 14:09:58,2025-08-20 14:10:19,"(373,345)","(264,307)",img_926,5
e28f0d7c,2025-08-20 14:10:29,2025-08-20 14:10:50,"(330,217)","(270,375)",img_850,6
e28f0d7c,2025-08-20 14:11:03,2025-08-20 14:11:24,"(245,218)","(185,466)",img_565,7
e28f0d7c,2025-08-20 14:11:30,2025-08-20 14:11:51,"(341,420)","(125,408)",img_346,8
e28f0d7c,2025-08-20 14:11:56,2025-08-20 14:12:17,"(346,339)","(199,146)",img_652,9
e28f0d7c,2025-08-20 14:12:29,2025-08-20 14:12:50,"(412,498)","(85,62)",img_717,10
e28f0d7c,2025-08-20 14:13:03,2025-08-20 14:13:24,"(188,224)","(272,33)",img_547,11
e28f0d7c,2025-08-20 14:13:33,2025-08-20 14:13:54,"(222,195)","(481,0)",img_769,12
e28f0d7c,2025-08-20 14:13:59,2025-08-20 14:14:20,"(369,91)","(429,283)",img_333,13
e28f0d7c,2025-08-20 14:14:34,2025-08-20 14:14:55,"(175,396)","(383,155)",img_239,14
e28f0d7c,2025-08-20 14:15:06,2025-08-20 14:15:27,"(111,200)","(396,429)",img_319,15
e28f0d7c,2025-08-20 14:15:35,2025-08-20 14:15:56,"(410,212)","(96,351)",img_545,16
e28f0d7c,2025-08-20 14:16:10,2025-08-20 14:16:31,"(100,405)","(465,367)",img_659,17
e28f0d7c,2025-08-20 14:16:41,2025-08-20 14:17:02,"(468,32)","(17,488)",img_674,18
e28f0d7c,2025-08-20 14:17:15,2025-08-20 14:17:36,"(3,2)","(182,129)",img_327,19
e28f0d7c,2025-08-20 14:17:42,2025-08-20 14:18:03,"(299,473)","(301,323)",img_291,20
e28f0d7c,2025-08-20 14:18:18,2025-08-20 14:18:39,"(194,391)","(8,496)",img_529,21
e28f0d7c,2025-08-20 14:18:47,2025-08-20 14:19:08,"(127,52)","(96,36)",img_195,22
e28f0d7c,2025-08-20 14:19:17,2025-08-20 14:19:38,"(120,278)","(419,491)",img_559,23
e28f0d7c,2025-08-20 14:19:43,2025-08-20 14:20:04,"(469,24)","(445,415)",img_239,24
e28f0d7c,2025-08-20 14:20:18,2025-08-20 14:20:39,"(465,240)","(363,138)",img_670,25
e28f0d7c,2025-08-20 14:20:52,2025-08-20 14:21:13,"(18,168)","(345,419)",img_590,26
e28f0d7c,2025-08-20 14:21:19,2025-08-20 14:21:40,"(299,239)","(249,398)",img_288,27
e28f0d7c,2025-08-20 14:21:48,2025-08-20 14:22:09,"(0,21)","(391,90)",img_155,28
e28f0d7c,2025-08-20 14:22:19,2025-08-20 14:22:40,"(201,462)","(422,385)",img_585,29
e28f0d7c,2025-08-20 14:22:49,2025-08-20 14:23:10,"(40,199)","(437,259)",img_555,30
e28f0d7c,2025-08-20 14:23:23,2025-08-20 14:23:44,"(481,142)","(99,181)",img_887,31
e28f0d7c,2025-08-20 14:23:55,2025-08-20 14:24:16,"(228,341)","(78,109)",img_291,32
e28f0d7c,2025-08-20 14:24:29,2025-08-20 14:24:50,"(109,16)","(483,374)",img_516,33
e28f0d7c,2025-08-20 14:24:58,2025-08-20 14:25:19,"(181,184)","(184,126)",img_969,34
e28f0d7c,2025-08-20 14:25:26,2025-08-20 14:25:47,"(120,172)","(202,282)",img_556,35
e28f0d7c,2025-08-20 14:25:58,2025-08-20 14:26:19,"(430,51)","(109,113)",img_239,36
e28f0d7c,2025-08-20 14:26:24,2025-08-20 14:26:45,"(233,426)","(263,19)",img_605,37
e28f0d7c,2025-08-20 14:26:59,2025-08-20 14:27:20,"(125,165)","(307,275)",img_474,38
e28f0d7c,2025-08-20 14:27:30,2025-08-20 14:27:51,"(2,243)","(261,279)",img_177,39
e28f0d7c,2025-08-20 14:28:02,2025-08-20 14:28:23,"(399,162)","(170,216)",img_361,40
e28f0d7c,2025-08-20 14:28:31,2025-08-20 14:28:52,"(157,238)","(176,332)",img_754,41
e28f0d7c,2025-08-20 14:29:03,2025-08-20 14:29:24,"(436,242)","(459,129)",img_495,42
e28f0d7c,2025-08-20 14:29:36,2025-08-20 14:29:57,"(434,435)","(491,348)",img_428,43
e28f0d7c,2025-08-20 14:30:10,2025-08-20 14:30:31,"(86,179)","(250,29)",img_964,44
e28f0d7c,2025-08-20 14:30:43,2025-08-20 14:31:04,"(42,343)","(23,66)",img_121,45
e28f0d7c,2025-08-20 14:31:19,2025-08-20 14:31:40,"(236,185)","(381,364)",img_938,46
e28f0d7c,2025-08-20 14:31:49,2025-08-20 14:32:10,"(30,300)","(390,73)",img_346,47
a1cc1e9b,2025-08-20 14:10:00,2025-08-20 14:10:37,"(200,165)","(138,80)",img_914,1
a1cc1e9b,2025-08-20 14:10:43,2025-08-20 14:11:20,"(487,222)","(487,335)",img_728,2
a1cc1e9b,2025-08-20 14:11:26,2025-08-20 14:12:03,"(301,53)","(11,171)",img_536,3
a1cc1e9b,2025-08-20 14:12:12,2025-08-20 14:12:49,"(156,100)","(214,102)",img_213,4
a1cc1e9b,2025-08-20 14:12:58,2025-08-20 14:13:35,"(115,251)","(326,75)",img_914,5
a1cc1e9b,2025-08-20 14:13:46,2025-08-20 14:14:23,"(303,487)","(436,160)",img_267,6
a1cc1e9b,2025-08-20 14:14:35,2025-08-20 14:15:12,"(156,87)","(268,467)",img_469,7
a1cc1e9b,2025-08-20 14:15:19,2025-08-20 14:15:56,"(46,91)","(461,258)",img_583,8
a1cc1e9b,2025-08-20 14:16:11,2025-08-20 14:16:48,"(341,361)","(338,143)",img_552,9
a1cc1e9b,2025-08-20 14:17:00,2025-08-20 14:17:37,"(289,81)","(388,81)",img_309,10
a1cc1e9b,2025-08-20 14:17:49,2025-08-20 14:18:26,"(468,224)","(399,488)",img_679,11
a1cc1e9b,2025-08-20 14:18:32,2025-08-20 14:19:09,"(389,116)","(396,401)",img_431,12
a1cc1e9b,2025-08-20 14:19:16,2025-08-20 14:19:53,"(204,72)","(290,7)",img_367,13
a1cc1e9b,2025-08-20 14:20:08,2025-08-20 14:20:45,"(368,224)","(156,465)",img_811,14
a1cc1e9b,2025-08-20 14:20:57,2025-08-20 14:21:34,"(160,364)","(205,440)",img_113,15
a1cc1e9b,2025-08-20 14:21:47,2025-08-20 14:22:24,"(246,472)","(293,284)",img_588,16
a1cc1e9b,2025-08-20 14:22:30,2025-08-20 14:23:07,"(189,53)","(316,442)",img_278,17
a1cc1e9b,2025-08-20 14:23:16,2025-08-20 14:23:53,"(25,120)","(296,380)",img_524,18
a1cc1e9b,2025-08-20 14:24:04,2025-08-20 14:24:41,"(345,350)","(368,303)",img_174,19
a1cc1e9b,2025-08-20 14:24:52,2025-08-20 14:25:29,"(497,446)","(264,133)",img_521,20
a1cc1e9b,2025-08-20 14:25:34,2025-08-20 14:26:11,"(381,355)","(300,215)",img_803,21
a1cc1e9b,2025-08-20 14:26:25,2025-08-20 14:27:02,"(63,207)","(233,200)",img_285,22
a1cc1e9b,2025-08-20 14:27:12,2025-08-20 14:27:49,"(465,287)","(110,29)",img_836,23
a1cc1e9b,2025-08-20 14:27:59,2025-08-20 14:28:36,"(418,14)","(40,437)",img_579,24
a1cc1e9b,2025-08-20 14:28:45,2025-08-20 14:29:22,"(181,379)","(93,97)",img_116,25
a1cc1e9b,2025-08-20 14:29:35,2025-08-20 14:30:12,"(136,37)","(112,411)",img_147,26
a1cc1e9b,2025-08-20 14:30:24,2025-08-20 14:31:01,"(438,342)","(337,315)",img_273,27
a1cc1e9b,2025-08-20 14:31:06,2025-08-20 14:31:43,"(255,123)","(78,363)",img_414,28
a1cc1e9b,2025-08-20 14:31:58,2025-08-20 14:32:35,"(341,437)","(383,99)",img_404,29
a1cc1e9b,2025-08-20 14:32:45,2025-08-20 14:33:22,"(446,129)","(283,476)",img_239,30
a1cc1e9b,2025-08-20 14:33:35,2025-08-20 14:34:12,"(299,165)","(204,231)",img_309,31
a1cc1e9b,2025-08-20 14:34:24,2025-08-20 14:35:01,"(360,68)","(414,43)",img_223,32
a1cc1e9b,2025-08-20 14:35:12,2025-08-20 14:35:49,"(163,109)","(381,390)",img_111,33
a1cc1e9b,2025-08-20 14:35:54,2025-08-20 14:36:31,"(475,209)","(28,102)",img_127,34
a1cc1e9b,2025-08-20 14:36:39,2025-08-20 14:37:16,"(450,378)","(284,310)",img_735,35
a1cc1e9b,2025-08-20 14:37:22,2025-08-20 14:37:59,"(107,432)","(250,65)",img_488,36
a1cc1e9b,2025-08-20 14:38:08,2025-08-20 14:38:45,"(403,401)","(52,38)",img_324,37
a1cc1e9b,2025-08-20 14:38:58,2025-08-20 14:39:35,"(171,257)","(415,338)",img_426,38
a1cc1e9b,2025-08-20 14:39:49,2025-08-20 14:40:26,"(127,231)","(203,448)",img_472,39
a1cc1e9b,2025-08-20 14:40:33,2025-08-20 14:41:10,"(396,241)","(393,51)",img_899,40
a1cc1e9b,2025-08-20 14:41:18,2025-08-20 14:41:55,"(41,114)","(256,184)",img_769,41
a1cc1e9b,2025-08-20 14:42:05,2025-08-20 14:42:42,"(212,24)","(209,465)",img_370,42
a1cc1e9b,2025-08-20 14:42:56,2025-08-20 14:43:33,"(252,191)","(354,166)",img_450,43
a1cc1e9b,2025-08-20 14:43:40,2025-08-20 14:44:17,"(138,331)","(116,154)",img_921,44
a1cc1e9b,2025-08-20 14:44:27,2025-08-20 14:45:04,"(444,298)","(182,104)",img_612,45
a1cc1e9b,2025-08-20 14:45:12,2025-08-20 14:45:49,"(212,268)","(355,109)",img_309,46
a1cc1e9b,2025-08-20 14:45:54,2025-08-20 14:46:31,"(471,309)","(325,22)",img_654,47
4b8b7cfb,2025-08-20 14:01:00,2025-08-20 14:01:40,"(324,487)","(436,392)",img_443,1
4b8b7cfb,2025-08-20 14:01:54,2025-08-20 14:02:34,"(197,343)","(350,468)",img_650,2
4b8b7cfb,2025-08-20 14:02:40,2025-08-20 14:03:20,"(56,420)","(467,446)",img_900,3
4b8b7cfb,2025-08-20 14:03:34,2025-08-20 14:04:14,"(444,253)","(213,24)",img_613,4
4b8b7cfb,2025-08-20 14:04:26,2025-08-20 14:05:06,"(435,58)","(115,321)",img_305,5
4b8b7cfb,2025-08-20 14:05:14,2025-08-20 14:05:54,"(165,368)","(484,353)",img_238,6
4b8b7cfb,2025-08-20 14:06:06,2025-08-20 14:06:46,"(370,14)","(346,255)",img_540,7
4b8b7cfb,2025-08-20 14:06:54,2025-08-20 14:07:34,"(194,221)","(23,145)",img_788,8
4b8b7cfb,2025-08-20 14:07:44,2025-08-20 14:08:24,"(223,500)","(352,64)",img_715,9
4b8b7cfb,2025-08-20 14:08:29,2025-08-20 14:09:09,"(251,102)","(349,86)",img_463,10
4b8b7cfb,2025-08-20 14:09:20,2025-08-20 14:10:00,"(278,39)","(178,352)",img_306,11
4b8b7cfb,2025-08-20 14:10:11,2025-08-20 14:10:51,"(391,325)","(229,236)",img_760,12
4b8b7cfb,2025-08-20 14:11:05,2025-08-20 14:11:45,"(245,125)","(55,51)",img_531,13
4b8b7cfb,2025-08-20 14:11:53,2025-08-20 14:12:33,"(478,212)","(447,423)",img_589,14
4b8b7cfb,2025-08-20 14:12:47,2025-08-20 14:13:27,"(89,3)","(7,124)",img_271,15
4b8b7cfb,2025-08-20 14:13:42,2025-08-20 14:14:22,"(326,162)","(446,87)",img_266,16
4b8b7cfb,2025-08-20 14:14:28,2025-08-20 14:15:08,"(311,46)","(76,3)",img_241,17
4b8b7cfb,2025-08-20 14:15:20,2025-08-20 14:16:00,"(292,456)","(252,430)",img_316,18
4b8b7cfb,2025-08-20 14:16:09,2025-08-20 14:16:49,"(177,208)","(96,468)",img_322,19
4b8b7cfb,2025-08-20 14:17:03,2025-08-20 14:17:43,"(449,249)","(488,320)",img_396,20
4b8b7cfb,2025-08-20 14:17:48,2025-08-20 14:18:28,"(121,360)","(323,137)",img_563,21
4b8b7cfb,2025-08-20 14:18:38,2025-08-20 14:19:18,"(385,41)","(188,126)",img_525,22
4b8b7cfb,2025-08-20 14:19:32,2025-08-20 14:20:12,"(432,46)","(389,116)",img_526,23
4b8b7cfb,2025-08-20 14:20:26,2025-08-20 14:21:06,"(452,155)","(111,166)",img_693,24
4b8b7cfb,2025-08-20 14:21:20,2025-08-20 14:22:00,"(53,291)","(268,453)",img_112,25
4b8b7cfb,2025-08-20 14:22:05,2025-08-20 14:22:45,"(479,424)","(213,91)",img_619,26
4b8b7cfb,2025-08-20 14:22:52,2025-08-20 14:23:32,"(459,334)","(60,219)",img_467,27
4b8b7cfb,2025-08-20 14:23:47,2025-08-20 14:24:27,"(466,25)","(20,25)",img_456,28
4b8b7cfb,2025-08-20 14:24:34,2025-08-20 14:25:14,"(4,78)","(329,340)",img_385,29
4b8b7cfb,2025-08-20 14:25:25,2025-08-20 14:26:05,"(263,337)","(320,405)",img_530,30
4b8b7cfb,2025-08-20 14:26:13,2025-08-20 14:26:53,"(86,28)","(176,65)",img_480,31
