hash,horario_primeira_aparicao,horario_ultima_aparicao,posicao_inicial,posicao_final,id_imagem,numero_camera
7a74b0e5,2025-08-20 14:07:18,2025-08-20 14:07:46,"(59,7)","(49,429)",img_507,3
7a74b0e5,2025-08-20 14:07:55,2025-08-20 14:08:23,"(38,194)","(458,251)",img_372,4
7a74b0e5,2025-08-20 14:08:35,2025-08-20 14:09:03,"(356,124)","(453,452)",img_922,5
7a74b0e5,2025-08-20 14:09:14,2025-08-20 14:09:42,"(75,307)","(41,432)",img_683,6
7a74b0e5,2025-08-20 14:09:55,2025-08-20 14:10:23,"(152,161)","(362,150)",img_704,7
7a74b0e5,2025-08-20 14:10:30,2025-08-20 14:10:58,"(371,215)","(149,179)",img_781,8
7a74b0e5,2025-08-20 14:11:09,2025-08-20 14:11:37,"(194,122)","(241,86)",img_159,9
7a74b0e5,2025-08-20 14:11:43,2025-08-20 14:12:11,"(157,358)","(450,324)",img_643,10
9a66857f,2025-08-20 14:04:00,2025-08-20 14:04:37,"(25,427)","(169,222)",img_860,1
9a66857f,2025-08-20 14:04:49,2025-08-20 14:05:26,"(288,239)","(154,300)",img_749,2
9a66857f,2025-08-20 14:05:34,2025-08-20 14:06:11,"(416,250)","(386,389)",img_992,3
9a66857f,2025-08-20 14:06:25,2025-08-20 14:07:02,"(284,352)","(347,71)",img_808,4
9a66857f,2025-08-20 14:07:14,2025-08-20 14:07:51,"(363,247)","(410,418)",img_832,5
9a66857f,2025-08-20 14:07:58,2025-08-20 14:08:35,"(303,121)","(214,391)",img_878,6
9a66857f,2025-08-20 14:08:45,2025-08-20 14:09:22,"(119,121)","(470,469)",img_521,7
9a66857f,2025-08-20 14:09:36,2025-08-20 14:10:13,"(241,317)","(423,371)",img_340,8
9a66857f,2025-08-20 14:10:27,2025-08-20 14:11:04,"(18,405)","(372,472)",img_958,9
9a66857f,2025-08-20 14:11:09,2025-08-20 14:11:46,"(450,210)","(210,443)",img_257,10
6cc7735d,2025-08-20 14:02:00,2025-08-20 14:02:20,"(498,427)","(321,375)",img_290,1
6cc7735d,2025-08-20 14:02:34,2025-08-20 14:02:54,"(487,349)","(336,403)",img_117,2
6cc7735d,2025-08-20 14:03:09,2025-08-20 14:03:29,"(227,447)","(227,481)",img_419,3
6cc7735d,2025-08-20 14:03:43,2025-08-20 14:04:03,"(396,415)","(360,447)",img_270,4
6cc7735d,2025-08-20 14:04:08,2025-08-20 14:04:28,"(383,190)","(141,304)",img_100,5
6cc7735d,2025-08-20 14:04:38,2025-08-20 14:04:58,"(34,41)","(187,478)",img_934,6
6cc7735d,2025-08-20 14:05:09,2025-08-20 14:05:29,"(354,191)","(174,346)",img_754,7
6cc7735d,2025-08-20 14:05:40,2025-08-20 14:06:00,"(475,360)","(434,38)",img_941,8
6cc7735d,2025-08-20 14:06:05,2025-08-20 14:06:25,"(44,60)","(179,392)",img_355,9
6cc7735d,2025-08-20 14:06:31,2025-08-20 14:06:51,"(54,264)","(454,134)",img_626,10
4a8b15da,2025-08-20 14:03:00,2025-08-20 14:03:25,"(162,117)","(151,371)",img_464,1
4a8b15da,2025-08-20 14:03:31,2025-08-20 14:03:56,"(461,3)","(90,370)",img_495,2
4a8b15da,2025-08-20 14:04:05,2025-08-20 14:04:30,"(468,500)","(425,48)",img_737,3
4a8b15da,2025-08-20 14:04:42,2025-08-20 14:05:07,"(191,438)","(98,143)",img_552,4
4a8b15da,2025-08-20 14:05:17,2025-08-20 14:05:42,"(21,398)","(137,302)",img_258,5
4a8b15da,2025-08-20 14:05:47,2025-08-20 14:06:12,"(463,402)","(458,43)",img_923,6
4a8b15da,2025-08-20 14:06:19,2025-08-20 14:06:44,"(396,288)","(96,157)",img_568,7
4a8b15da,2025-08-20 14:06:51,2025-08-20 14:07:16,"(123,106)","(142,303)",img_364,8
4a8b15da,2025-08-20 14:07:21,2025-08-20 14:07:46,"(292,201)","(270,268)",img_145,9
4a8b15da,2025-08-20 14:08:00,2025-08-20 14:08:25,"(431,43)","(106,56)",img_818,10
61c2532e,2025-08-20 14:02:00,2025-08-20 14:02:32,"(326,290)","(440,309)",img_753,1
61c2532e,2025-08-20 14:02:44,2025-08-20 14:03:16,"(373,46)","(72,394)",img_921,2
61c2532e,2025-08-20 14:03:28,2025-08-20 14:04:00,"(296,463)","(438,422)",img_759,3
61c2532e,2025-08-20 14:04:14,2025-08-20 14:04:46,"(487,183)","(351,230)",img_262,4
61c2532e,2025-08-20 14:05:00,2025-08-20 14:05:32,"(115,233)","(409,428)",img_884,5
61c2532e,2025-08-20 14:05:39,2025-08-20 14:06:11,"(112,268)","(191,180)",img_585,6
61c2532e,2025-08-20 14:06:25,2025-08-20 14:06:57,"(494,197)","(298,65)",img_766,7
61c2532e,2025-08-20 14:07:09,2025-08-20 14:07:41,"(208,9)","(304,352)",img_892,8
61c2532e,2025-08-20 14:07:48,2025-08-20 14:08:20,"(0,140)","(114,114)",img_724,9
61c2532e,2025-08-20 14:08:32,2025-08-20 14:09:04,"(210,324)","(402,217)",img_290,10
52a1a7d8,2025-08-20 14:05:00,2025-08-20 14:05:40,"(289,239)","(99,486)",img_956,1
52a1a7d8,2025-08-20 14:05:49,2025-08-20 14:06:29,"(47,91)","(497,102)",img_239,2
52a1a7d8,2025-08-20 14:06:44,2025-08-20 14:07:24,"(14,467)","(244,396)",img_284,3
52a1a7d8,2025-08-20 14:07:37,2025-08-20 14:08:17,"(378,309)","(127,369)",img_337,4
52a1a7d8,2025-08-20 14:08:25,2025-08-20 14:09:05,"(323,177)","(302,318)",img_724,5
52a1a7d8,2025-08-20 14:09:11,2025-08-20 14:09:51,"(44,75)","(293,128)",img_176,6
52a1a7d8,2025-08-20 14:09:59,2025-08-20 14:10:39,"(176,183)","(315,194)",img_334,7
52a1a7d8,2025-08-20 14:10:49,2025-08-20 14:11:29,"(358,245)","(412,29)",img_849,8
52a1a7d8,2025-08-20 14:11:37,2025-08-20 14:12:17,"(209,44)","(240,394)",img_202,9
52a1a7d8,2025-08-20 14:12:29,2025-08-20 14:13:09,"(404,244)","(350,62)",img_739,10
38f048a2,2025-08-20 14:07:00,2025-08-20 14:07:37,"(455,189)","(273,474)",img_294,1
38f048a2,2025-08-20 14:07:47,2025-08-20 14:08:24,"(448,129)","(394,500)",img_329,2
38f048a2,2025-08-20 14:08:39,2025-08-20 14:09:16,"(482,483)","(139,343)",img_473,3
38f048a2,2025-08-20 14:09:30,2025-08-20 14:10:07,"(325,487)","(217,422)",img_975,4
38f048a2,2025-08-20 14:10:15,2025-08-20 14:10:52,"(395,159)","(288,415)",img_115,5
38f048a2,2025-08-20 14:11:01,2025-08-20 14:11:38,"(417,205)","(170,151)",img_485,6
38f048a2,2025-08-20 14:11:43,2025-08-20 14:12:20,"(231,148)","(306,444)",img_471,7
38f048a2,2025-08-20 14:12:28,2025-08-20 14:13:05,"(86,480)","(392,192)",img_812,8
38f048a2,2025-08-20 14:13:19,2025-08-20 14:13:56,"(384,81)","(240,190)",img_269,9
38f048a2,2025-08-20 14:14:07,2025-08-20 14:14:44,"(133,491)","(442,166)",img_557,10
960c6a21,2025-08-20 14:07:00,2025-08-20 14:07:29,"(249,394)","(406,466)",img_133,1
960c6a21,2025-08-20 14:07:37,2025-08-20 14:08:06,"(70,431)","(274,203)",img_301,2
960c6a21,2025-08-20 14:08:21,2025-08-20 14:08:50,"(379,281)","(371,361)",img_755,3
960c6a21,2025-08-20 14:09:02,2025-08-20 14:09:31,"(112,315)","(228,330)",img_494,4
960c6a21,2025-08-20 14:09:46,2025-08-20 14:10:15,"(137,286)","(245,432)",img_769,5
960c6a21,2025-08-20 14:10:25,2025-08-20 14:10:54,"(11,152)","(229,65)",img_432,6
960c6a21,2025-08-20 14:11:03,2025-08-20 14:11:32,"(406,208)","(293,119)",img_621,7
960c6a21,2025-08-20 14:11:37,2025-08-20 14:12:06,"(116,222)","(417,309)",img_197,8
960c6a21,2025-08-20 14:12:20,2025-08-20 14:12:49,"(209,422)","(486,257)",img_142,9
960c6a21,2025-08-20 14:12:57,2025-08-20 14:13:26,"(319,139)","(400,423)",img_804,10
edcd39f5,2025-08-20 14:08:00,2025-08-20 14:08:36,"(129,65)","(482,78)",img_292,1
edcd39f5,2025-08-20 14:08:44,2025-08-20 14:09:20,"(135,55)","(124,227)",img_848,2
edcd39f5,2025-08-20 14:09:30,2025-08-20 14:10:06,"(123,455)","(141,189)",img_211,3
edcd39f5,2025-08-20 14:10:21,2025-08-20 14:10:57,"(50,122)","(105,198)",img_506,4
edcd39f5,2025-08-20 14:11:02,2025-08-20 14:11:38,"(118,103)","(184,155)",img_497,5
edcd39f5,2025-08-20 14:11:52,2025-08-20 14:12:28,"(162,459)","(141,33)",img_432,6
edcd39f5,2025-08-20 14:12:42,2025-08-20 14:13:18,"(479,347)","(174,398)",img_496,7
edcd39f5,2025-08-20 14:13:32,2025-08-20 14:14:08,"(396,43)","(465,315)",img_280,8
edcd39f5,2025-08-20 14:14:14,2025-08-20 14:14:50,"(245,282)","(354,395)",img_114,9
edcd39f5,2025-08-20 14:14:57,2025-08-20 14:15:33,"(210,223)","(141,278)",img_540,10
fbc6addb,2025-08-20 14:10:00,2025-08-20 14:10:35,"(96,131)","(264,421)",img_788,1
fbc6addb,2025-08-20 14:10:47,2025-08-20 14:11:22,"(6,164)","(311,1)",img_853,2
fbc6addb,2025-08-20 14:11:31,2025-08-20 14:12:06,"(209,469)","(78,135)",img_992,3
fbc6addb,2025-08-20 14:12:19,2025-08-20 14:12:54,"(499,262)","(387,225)",img_824,4
fbc6addb,2025-08-20 14:12:59,2025-08-20 14:13:34,"(295,71)","(241,346)",img_348,5
fbc6addb,2025-08-20 14:13:41,2025-08-20 14:14:16,"(240,308)","(88,55)",img_498,6
fbc6addb,2025-08-20 14:14:26,2025-08-20 14:15:01,"(82,144)","(494,250)",img_265,7
fbc6addb,2025-08-20 14:15:16,2025-08-20 14:15:51,"(481,125)","(85,69)",img_110,8
fbc6addb,2025-08-20 14:15:58,2025-08-20 14:16:33,"(10,220)","(419,212)",img_992,9
fbc6addb,2025-08-20 14:16:43,2025-08-20 14:17:18,"(496,369)","(220,85)",img_162,10
98d0327b,2025-08-20 14:00:00,2025-08-20 14:00:31,"(29,33)","(91,149)",img_122,1
98d0327b,2025-08-20 14:00:42,2025-08-20 14:01:13,"(36,344)","(23,118)",img_441,2
98d0327b,2025-08-20 14:01:26,2025-08-20 14:01:57,"(145,475)","(456,443)",img_900,3
98d0327b,2025-08-20 14:02:10,2025-08-20 14:02:41,"(153,300)","(434,429)",img_331,4
98d0327b,2025-08-20 14:02:55,2025-08-20 14:03:26,"(41,231)","(95,314)",img_282,5
98d0327b,2025-08-20 14:03:36,2025-08-20 14:04:07,"(149,24)","(108,103)",img_260,6
98d0327b,2025-08-20 14:04:21,2025-08-20 14:04:52,"(192,361)","(362,260)",img_687,7
98d0327b,2025-08-20 14:05:02,2025-08-20 14:05:33,"(273,85)","(48,295)",img_725,8
98d0327b,2025-08-20 14:05:40,2025-08-20 14:06:11,"(378,493)","(14,264)",img_797,9
98d0327b,2025-08-20 14:06:26,2025-08-20 14:06:57,"(201,93)","(255,240)",img_686,10
18e93f5e,2025-08-20 14:10:00,2025-08-20 14:10:23,"(288,85)","(256,62)",img_704,1
18e93f5e,2025-08-20 14:10:30,2025-08-20 14:10:53,"(231,383)","(121,366)",img_429,2
18e93f5e,2025-08-20 14:11:03,2025-08-20 14:11:26,"(303,357)","(391,389)",img_518,3
18e93f5e,2025-08-20 14:11:36,2025-08-20 14:11:59,"(273,142)","(260,440)",img_165,4
18e93f5e,2025-08-20 14:12:11,2025-08-20 14:12:34,"(354,274)","(59,278)",img_100,5
18e93f5e,2025-08-20 14:12:47,2025-08-20 14:13:10,"(231,82)","(234,0)",img_662,6
18e93f5e,2025-08-20 14:13:17,2025-08-20 14:13:40,"(395,331)","(155,309)",img_783,7
18e93f5e,2025-08-20 14:13:52,2025-08-20 14:14:15,"(297,188)","(463,400)",img_249,8
18e93f5e,2025-08-20 14:14:28,2025-08-20 14:14:51,"(430,14)","(74,99)",img_492,9
18e93f5e,2025-08-20 14:15:06,2025-08-20 14:15:29,"(12,320)","(117,499)",img_297,10
b7daa5ae,2025-08-20 14:10:00,2025-08-20 14:10:24,"(319,123)","(46,108)",img_263,1
b7daa5ae,2025-08-20 14:10:31,2025-08-20 14:10:55,"(242,262)","(468,279)",img_168,2
b7daa5ae,2025-08-20 14:11:01,2025-08-20 14:11:25,"(265,256)","(421,436)",img_333,3
b7daa5ae,2025-08-20 14:11:37,2025-08-20 14:12:01,"(422,187)","(454,464)",img_829,4
b7daa5ae,2025-08-20 14:12:13,2025-08-20 14:12:37,"(323,315)","(165,155)",img_283,5
b7daa5ae,2025-08-20 14:12:51,2025-08-20 14:13:15,"(188,455)","(378,261)",img_427,6
b7daa5ae,2025-08-20 14:13:21,2025-08-20 14:13:45,"(350,202)","(394,203)",img_711,7
b7daa5ae,2025-08-20 14:13:52,2025-08-20 14:14:16,"(42,375)","(16,50)",img_277,8
b7daa5ae,2025-08-20 14:14:30,2025-08-20 14:14:54,"(116,150)","(42,301)",img_845,9
b7daa5ae,2025-08-20 14:15:07,2025-08-20 14:15:31,"(485,358)","(255,291)",img_226,10
394c54d6,2025-08-20 14:01:00,2025-08-20 14:01:24,"(131,72)","(48,499)",img_786,1
394c54d6,2025-08-20 14:01:35,2025-08-20 14:01:59,"(239,170)","(491,334)",img_193,2
394c54d6,2025-08-20 14:02:04,2025-08-20 14:02:28,"(111,356)","(386,257)",img_415,3
394c54d6,2025-08-20 14:02:42,2025-08-20 14:03:06,"(293,137)","(262,75)",img_946,4
394c54d6,2025-08-20 14:03:12,2025-08-20 14:03:36,"(116,309)","(231,249)",img_946,5
394c54d6,2025-08-20 14:03:42,2025-08-20 14:04:06,"(246,341)","(117,5)",img_255,6
394c54d6,2025-08-20 14:04:20,2025-08-20 14:04:44,"(322,128)","(200,327)",img_317,7
394c54d6,2025-08-20 14:04:56,2025-08-20 14:05:20,"(496,39)","(406,170)",img_425,8
394c54d6,2025-08-20 14:05:29,2025-08-20 14:05:53,"(79,283)","(480,486)",img_230,9
394c54d6,2025-08-20 14:06:03,2025-08-20 14:06:27,"(467,6)","(322,274)",img_815,10
3748c588,2025-08-20 14:04:00,2025-08-20 14:04:34,"(131,11)","(142,181)",img_129,1
3748c588,2025-08-20 14:04:43,2025-08-20 14:05:17,"(450,183)","(66,246)",img_615,2
3748c588,2025-08-20 14:05:24,2025-08-20 14:05:58,"(23,37)","(233,449)",img_414,3
3748c588,2025-08-20 14:06:06,2025-08-20 14:06:40,"(280,145)","(48,467)",img_873,4
3748c588,2025-08-20 14:06:47,2025-08-20 14:07:21,"(280,200)","(200,281)",img_850,5
3748c588,2025-08-20 14:07:28,2025-08-20 14:08:02,"(229,469)","(412,284)",img_556,6
3748c588,2025-08-20 14:08:09,2025-08-20 14:08:43,"(165,110)","(209,4)",img_611,7
3748c588,2025-08-20 14:08:52,2025-08-20 14:09:26,"(265,81)","(344,443)",img_379,8
3748c588,2025-08-20 14:09:33,2025-08-20 14:10:07,"(387,180)","(377,354)",img_455,9
3748c588,2025-08-20 14:10:20,2025-08-20 14:10:54,"(14,318)","(33,292)",img_224,10
5dba9caa,2025-08-20 14:05:00,2025-08-20 14:05:31,"(309,467)","(227,459)",img_223,1
5dba9caa,2025-08-20 14:05:41,2025-08-20 14:06:12,"(210,47)","(126,392)",img_460,2
5dba9caa,2025-08-20 14:06:27,2025-08-20 14:06:58,"(341,297)","(340,239)",img_945,3
5dba9caa,2025-08-20 14:07:04,2025-08-20 14:07:35,"(5,409)","(82,123)",img_484,4
5dba9caa,2025-08-20 14:07:50,2025-08-20 14:08:21,"(472,197)","(167,364)",img_466,5
5dba9caa,2025-08-20 14:08:34,2025-08-20 14:09:05,"(151,379)","(279,292)",img_922,6
5dba9caa,2025-08-20 14:09:19,2025-08-20 14:09:50,"(71,439)","(365,321)",img_798,7
5dba9caa,2025-08-20 14:10:01,2025-08-20 14:10:32,"(289,155)","(296,499)",img_950,8
5dba9caa,2025-08-20 14:10:46,2025-08-20 14:11:17,"(248,93)","(333,190)",img_239,9
5dba9caa,2025-08-20 14:11:28,2025-08-20 14:11:59,"(286,450)","(260,93)",img_427,10
ca2e1316,2025-08-20 14:08:00,2025-08-20 14:08:40,"(258,181)","(168,399)",img_545,1
ca2e1316,2025-08-20 14:08:54,2025-08-20 14:09:34,"(114,253)","(407,2)",img_230,2
ca2e1316,2025-08-20 14:09:45,2025-08-20 14:10:25,"(453,43)","(292,307)",img_786,3
ca2e1316,2025-08-20 14:10:33,2025-08-20 14:11:13,"(458,91)","(170,327)",img_556,4
ca2e1316,2025-08-20 14:11:27,2025-08-20 14:12:07,"(374,47)","(302,397)",img_166,5
ca2e1316,2025-08-20 14:12:20,2025-08-20 14:13:00,"(451,420)","(130,14)",img_606,6
ca2e1316,2025-08-20 14:13:07,2025-08-20 14:13:47,"(91,266)","(191,62)",img_610,7
ca2e1316,2025-08-20 14:13:57,2025-08-20 14:14:37,"(496,246)","(50,197)",img_293,8
ca2e1316,2025-08-20 14:14:48,2025-08-20 14:15:28,"(395,355)","(155,76)",img_931,9
ca2e1316,2025-08-20 14:15:37,2025-08-20 14:16:17,"(469,491)","(0,324)",img_401,10
c1408840,2025-08-20 14:10:00,2025-08-20 14:10:38,"(415,452)","(171,278)",img_589,1
c1408840,2025-08-20 14:10:48,2025-08-20 14:11:26,"(386,129)","(91,239)",img_337,2
c1408840,2025-08-20 14:11:41,2025-08-20 14:12:19,"(113,299)","(81,496)",img_680,3
c1408840,2025-08-20 14:12:32,2025-08-20 14:13:10,"(275,395)","(15,347)",img_161,4
c1408840,2025-08-20 14:13:21,2025-08-20 14:13:59,"(402,65)","(200,104)",img_685,5
c1408840,2025-08-20 14:14:06,2025-08-20 14:14:44,"(44,321)","(114,58)",img_585,6
c1408840,2025-08-20 14:14:51,2025-08-20 14:15:29,"(426,347)","(44,89)",img_472,7
c1408840,2025-08-20 14:15:38,2025-08-20 14:16:16,"(99,255)","(381,19)",img_538,8
c1408840,2025-08-20 14:16:22,2025-08-20 14:17:00,"(3,90)","(497,358)",img_754,9
c1408840,2025-08-20 14:17:14,2025-08-20 14:17:52,"(386,397)","(166,90)",img_548,10
61823749,2025-08-20 14:03:00,2025-08-20 14:03:32,"(185,357)","(27,85)",img_162,1
61823749,2025-08-20 14:03:39,2025-08-20 14:04:11,"(125,103)","(111,443)",img_887,2
61823749,2025-08-20 14:04:19,2025-08-20 14:04:51,"(334,123)","(29,183)",img_855,3
61823749,2025-08-20 14:05:04,2025-08-20 14:05:36,"(220,452)","(120,381)",img_344,4
61823749,2025-08-20 14:05:48,2025-08-20 14:06:20,"(453,495)","(243,241)",img_370,5
61823749,2025-08-20 14:06:30,2025-08-20 14:07:02,"(380,300)","(71,423)",img_814,6
61823749,2025-08-20 14:07:16,2025-08-20 14:07:48,"(87,404)","(152,280)",img_475,7
61823749,2025-08-20 14:07:58,2025-08-20 14:08:30,"(126,172)","(415,120)",img_100,8
61823749,2025-08-20 14:08:41,2025-08-20 14:09:13,"(389,50)","(483,385)",img_990,9
61823749,2025-08-20 14:09:18,2025-08-20 14:09:50,"(130,291)","(388,331)",img_373,10
